architecture,family,design,coupling,N,p,g,se_A,se_B,sp_A,sp_B,R,valid_R,undefined_R,mean_A,mean_B,delta,bias,true_change,delta_sd,delta_mcse,mean_RC,ratio_of_means_RC,RC_q025,RC_q975,delta_q025,delta_q975,improve_5,improve_5_mcse,improve_5_lo,improve_5_hi,deteriorate_5,deteriorate_5_mcse,deteriorate_5_lo,deteriorate_5_hi,improve_10,improve_10_mcse,improve_10_lo,improve_10_hi,deteriorate_10,deteriorate_10_mcse,deteriorate_10_lo,deteriorate_10_hi,direction_reversal,direction_reversal_mcse,direction_reversal_lo,direction_reversal_hi,masked,masked_mcse,masked_lo,masked_hi,mean_naive_CI_width,naive_CI_excludes_zero,naive_CI_excludes_zero_mcse,naive_CI_excludes_zero_lo,naive_CI_excludes_zero_hi,expected_A,expected_B,expected_delta,expected_RC,analytic_z_delta,e,q,n_A,n_B,d_A,d_B,f_A,f_B
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.6,1,0.99,10000,10000,0,0.0400036,0.0395392,-0.0004644,-0.0004644,-0,0.00615291138176,6.15291138176e-05,0.000419220877715,-0.011608955194,-0.273687343358,0.342465753425,-0.0125,0.0115,0.3935,0.0048852609961,0.383967711423,0.40311408023,0.3515,0.00477438739526,0.342201019466,0.36091302805,0.2734,0.0044570443121,0.264752611662,0.282221416399,0.2447,0.00429909188085,0.236373017091,0.253223052477,0.4561,0.00498069061476,0.446356743218,0.465876971839,0.0296,0.00169481090391,0.0264545937508,0.0331066719163,0.0242014830238,0.0485,0.00214820273717,0.044460214955,0.0528865355738,0.04,0.0395,-0.0005,-0.0125,0.578587887768,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.625,1,0.99,10000,10000,0,0.0400036,0.04079495,0.00079135,0.00079135,-0,0.0061990146762,6.1990146762e-05,0.0323008499413,0.0197819696227,-0.244186046512,0.393939393939,-0.0115,0.013,0.32,0.00466476151588,0.310927849391,0.329210390023,0.4208,0.00493687512502,0.411156125407,0.430504699935,0.2078,0.00405732867784,0.199960721504,0.215863687144,0.3093,0.00462205051898,0.300315619413,0.318430837565,0.5325,0.00498942631973,0.522710293957,0.542264746149,0.033,0.00178636502429,0.0296741981023,0.0366844563759,0.0243843122243,0.0519,0.00221825133833,0.0477218074297,0.0564223319101,0.04,0.04075,0.00075,0.01875,0.667041492235,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.65,1,0.99,10000,10000,0,0.0400036,0.0420285,0.0020249,0.0020249,-0,0.0062284074446,6.2284074446e-05,0.0633338062633,0.050617944385,-0.221057289241,0.417946557535,-0.01,0.014,0.2508,0.00433473597812,0.242400858368,0.25939052642,0.5058,0.00499966358868,0.496000493599,0.51559505202,0.155,0.00361904683584,0.148039402715,0.162225556161,0.3832,0.00486166391269,0.373717888936,0.392771813083,0.6109,0.00487546090129,0.601303426765,0.620411402397,0.0287,0.00166962001665,0.025604210083,0.0321577467812,0.0245614492059,0.0579,0.00233554254939,0.0534899178579,0.0626496135014,0.04,0.042,0.002,0.05,0.399781167521,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.675,1,0.99,10000,10000,0,0.0400036,0.0432583,0.0032547,0.0032547,-0,0.0063221534996,6.3221534996e-05,0.0946436683223,0.081360177584,-0.2,0.460376687989,-0.0095,0.0155,0.1946,0.00395892460145,0.186958527058,0.202476019146,0.578,0.00493878527575,0.568292019211,0.587648077043,0.1146,0.00318538600487,0.108504195797,0.120991790147,0.4559,0.0049805139293,0.446157166115,0.465676702541,0.6877,0.00463431451242,0.678546292059,0.696709554953,0.0257,0.00158238775273,0.0227759587425,0.0289883021119,0.0247370124931,0.0786,0.00269113433332,0.0734858212657,0.0840378125611,0.04,0.04325,0.00325,0.08125,0.074341757129,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.7,1,0.99,10000,10000,0,0.0400036,0.04450385,0.00450025,0.00450025,-0,0.00636393155997,6.36393155997e-05,0.12611887436,0.112496125349,-0.178947368421,0.5,-0.008,0.017,0.1461,0.00353206441051,0.139313173275,0.153158620772,0.6543,0.00475595952464,0.644920841221,0.663560656882,0.0836,0.00276786993914,0.0783336568272,0.0891861370159,0.531,0.004990380747,0.52120900039,0.540767191711,0.7512,0.00432317660986,0.742631347028,0.75957573219,0.0235,0.00151485147787,0.0207088571118,0.0266570933355,0.0249126798313,0.1097,0.00312515455618,0.103724026648,0.115975722481,0.04,0.0445,0.0045,0.1125,0.00392838919852,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.725,1,0.99,10000,10000,0,0.0400036,0.04579255,0.00578895,0.00578895,-0,0.00639039643638,6.39039643638e-05,0.158669954339,0.144710726035,-0.147368421053,0.546901755137,-0.0065,0.0185,0.1024,0.00303173613628,0.0966097635766,0.108495591928,0.7227,0.00447665846363,0.713841662171,0.731387304955,0.0521,0.00222228688517,0.0479138318312,0.0566301539093,0.6046,0.00488936437587,0.594978611595,0.614141055946,0.8065,0.00395041453521,0.798640226357,0.814124382642,0.0221,0.0014700880926,0.0193969071497,0.0251701184929,0.0250926488425,0.1466,0.00353706714666,0.139803183623,0.153668226425,0.04,0.04575,0.00575,0.14375,0.609508351911,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.75,1,0.99,10000,10000,0,0.0400036,0.04699735,0.00699375,0.00699375,-0,0.00645402598249,6.45402598249e-05,0.189165821806,0.174828015479,-0.126436781609,0.584615384615,-0.006,0.0195,0.0773,0.00267066864287,0.0722263903145,0.082698241908,0.7774,0.00415991874921,0.769141057558,0.785445900146,0.0374,0.00189739927269,0.0338552764822,0.0412999988103,0.675,0.0046837484988,0.665754338629,0.684111261941,0.855,0.00352100837829,0.847962609575,0.861764751581,0.0171,0.00129644089723,0.0147381847877,0.0198326808387,0.0252594049199,0.1942,0.00395583568921,0.186564730635,0.202070122769,0.04,0.047,0.007,0.175,-0.0968387796542,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.775,1,0.99,10000,10000,0,0.0400036,0.04824085,0.00823725,0.00823725,-0,0.00647157442707,6.47157442707e-05,0.220599503584,0.205912717855,-0.0957704186685,0.622956759325,-0.0045,0.021,0.0539,0.00225820260384,0.0496428413836,0.0584997619627,0.8285,0.00376945287807,0.820986206255,0.835761506816,0.0234,0.00151170235166,0.0206150524188,0.0265509748281,0.7357,0.00440959760069,0.726968024648,0.74425095852,0.8922,0.00310127651137,0.885970306899,0.89812848478,0.0144,0.00119132867002,0.0122445213706,0.016928417847,0.025429941015,0.2414,0.00427932284363,0.233113005903,0.249885598054,0.04,0.04825,0.00825,0.20625,-0.197015427138,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.8,1,0.99,10000,10000,0,0.0400036,0.0494991,0.0094955,0.0094955,-0,0.00652282795101,6.52282795101e-05,0.252468658129,0.237366137048,-0.0697674418605,0.652173913043,-0.003,0.022,0.0354,0.00184788636014,0.0319529181589,0.0392038931271,0.8665,0.00340114319016,0.859692940724,0.87302558847,0.0143,0.00118724513054,0.0121525332635,0.0168204827538,0.791,0.00406594392485,0.782919899476,0.798856613473,0.9193,0.00272373842356,0.913799157337,0.92447882163,0.0132,0.00114130451677,0.011142645756,0.0156312150576,0.0256008469692,0.3103,0.00462616374548,0.301307178544,0.319438510438,0.04,0.0495,0.0095,0.2375,-0.0689884822014,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.825,1,0.99,10000,10000,0,0.0400036,0.0507919,0.0107883,0.0107883,-0,0.00662807485229,6.62807485229e-05,0.285446806855,0.269683228509,-0.0459849936143,0.716707746479,-0.002,0.024,0.0237,0.00152112819973,0.0208965084337,0.0268692884142,0.9016,0.00297854729692,0.895607024888,0.90728454762,0.0096,0.000975081535052,0.00786829801467,0.0117083275873,0.8383,0.00368175379405,0.830954204694,0.845385982009,0.9424,0.00232985493111,0.937661404725,0.946798833517,0.0104,0.00101448706251,0.008591159114,0.0125848520906,0.0257750651564,0.3781,0.00484912765351,0.368644403508,0.387649215295,0.04,0.05075,0.01075,0.26875,0.577845013122,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.85,1,0.99,10000,10000,0,0.0400036,0.05200525,0.01200165,0.01200165,-0,0.00660840672034,6.60840672034e-05,0.315848475308,0.300014248718,-0.0217574499267,0.734375,-0.001,0.0245,0.0162,0.00126244049365,0.0139049497819,0.0188666070416,0.9297,0.00255651931344,0.924522555646,0.934547436155,0.0053,0.000726079196782,0.00405452288778,0.00692540510017,0.8744,0.00331398008443,0.867760605379,0.880751856641,0.962,0.00191196234273,0.958071737148,0.965573448358,0.0065,0.000803601269287,0.00510341462983,0.00827559176203,0.0259364039341,0.4446,0.00496921361988,0.434883640697,0.454358906322,0.04,0.052,0.012,0.3,0.0249681968714,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.875,1,0.99,10000,10000,0,0.0400036,0.05323395,0.01323035,0.01323035,-0,0.00665172071094,6.65172071094e-05,0.346998418318,0.330728984391,0,0.784642857143,0,0.0265,0.0091,0.000949588858401,0.00741817853778,0.0111588310626,0.9484,0.00221218082444,0.943889434689,0.952566195572,0.0035,0.000590571756859,0.00251777850562,0.00486353187646,0.9083,0.0028860199237,0.902485631601,0.913800795329,0.9721,0.00164686338231,0.968686453419,0.975150975319,0.0063,0.000791221208007,0.00492756545833,0.00805159453288,0.0260988204816,0.5153,0.00499765855176,0.505500773151,0.525087476499,0.04,0.05325,0.01325,0.33125,-0.295412282835,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.9,1,0.99,10000,10000,0,0.0400036,0.05448225,0.01447865,0.01447865,-0,0.00673676536464,6.73676536464e-05,0.378709646628,0.361933675969,0.0229819749216,0.816901408451,0.001,0.028,0.0076,0.000868460707229,0.00607678426402,0.00950137733142,0.9643,0.00185541127516,0.960481499778,0.967761919335,0.0029,0.000537735064879,0.00201999663356,0.00416177454657,0.9332,0.00249675309152,0.928138218323,0.937929085488,0.9808,0.00137227402511,0.977919951822,0.983310795345,0.0035,0.000590571756859,0.00251777850562,0.00486353187646,0.0262623684616,0.5839,0.00492910529407,0.574208715011,0.593526850062,0.04,0.0545,0.0145,0.3625,-0.316917672568,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.925,1,0.99,10000,10000,0,0.0400036,0.05576855,0.01576495,0.01576495,-0,0.00671419276875,6.71419276875e-05,0.41113963698,0.394088282055,0.0565931736273,0.867677193828,0.0025,0.029,0.0035,0.000590571756859,0.00251777850562,0.00486353187646,0.9767,0.00150854598869,0.973555157774,0.979478738179,0.0011,0.000331480014481,0.00061435065423,0.00196880292003,0.9535,0.00210565310533,0.949195971797,0.957455741681,0.989,0.00104302444842,0.986759719547,0.990864730047,0.0035,0.000590571756859,0.00251777850562,0.00486353187646,0.0264291770756,0.6502,0.00476906657534,0.640796741566,0.659487905323,0.04,0.05575,0.01575,0.39375,0.222662656776,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.95,1,0.99,10000,10000,0,0.0400036,0.0569895,0.0169859,0.0169859,-0,0.00681356321277,6.81356321277e-05,0.442301429384,0.424609285164,0.0792079207921,0.913793103448,0.0035,0.0305,0.0019,0.000435475602072,0.00121674415963,0.00296579501724,0.9841,0.00125088728509,0.981455844421,0.986372368356,0.0003,0.000173179098046,0.000102032199418,0.000881735772236,0.9667,0.00179418811723,0.963000354643,0.970041221278,0.9924,0.000868460707229,0.990498622669,0.993923215736,0.0021,0.000457776146168,0.00137399170498,0.00320839387254,0.0265863390133,0.7085,0.00454453242919,0.699514166879,0.717325705801,0.04,0.057,0.017,0.425,-0.206940180339,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,0.975,1,0.99,10000,10000,0,0.0400036,0.058242,0.0182384,0.0182384,-0,0.00670913680675,6.70913680675e-05,0.473317819261,0.455918967293,0.109734967399,0.932454954955,0.005,0.0315,0.0006,0.00024487547856,0.000275013476331,0.0013085240963,0.992,0.000890842298053,0.990055195654,0.993566949949,0.0002,0.000141407213395,5.48489273209e-05,0.000728995844007,0.9781,0.00146357063376,0.975042545384,0.980790275374,0.9969,0.00055591276294,0.995603246944,0.997815135475,0.0012,0.000346202253026,0.00068660431877,0.00209647245582,0.0267452793356,0.7682,0.00421981942742,0.759827264343,0.776366758931,0.04,0.05825,0.01825,0.45625,-0.172898546179,,,,,,,,
A,specificity_drift,repeated,shared,2000,0.05,0,0.8,1,1,0.99,10000,10000,0,0.0400036,0.0594617,0.0194581,0.0194581,-0,0.00682001800984,6.82001800984e-05,0.504418127587,0.486408723215,0.135778193924,0.971830985915,0.006,0.033,0.0005,0.000223550889061,0.000213588426164,0.00117002594614,0.9936,0.00079743589084,0.991836359609,0.994984557199,0,0,0,0.000383998370677,0.9847,0.00122743268655,0.982101423495,0.986926328485,0.9976,0.000489309717868,0.996431223631,0.998386621191,0.0009,0.000299864969611,0.000473577060585,0.00170973011302,0.0268996159592,0.8108,0.00391667409928,0.803004659304,0.818356647309,0.04,0.0595,0.0195,0.4875,-0.614367879081,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.6,1,1,10000,10000,0,0.03002305,0.03002305,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0,0.000383998370677,0.03,0.03,0,0,0,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.625,1,1,10000,10000,0,0.0299818,0.03123815,0.00125635,0.00125635,-0,0.000783020427319,7.83020427319e-06,0.0426923006798,0.0419037549447,0,0.105283094099,0,0.003,0,0,0,0.000383998370677,0.3605,0.00480145550849,0.351144542431,0.369962593115,0,0,0,0.000383998370677,0.0341,0.00181486060071,0.0307180293535,0.0378397803283,0.9229,0.00266750051546,0.917507884144,0.927967330034,0.0771,0.00266750051546,0.0720326699659,0.082492115856,0.00287935396168,0.2429,0.00428835154809,0.234594745392,0.251402706571,0.03,0.03125,0.00125,0.0416666666667,0.810962240377,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.65,1,1,10000,10000,0,0.0299818,0.0324958,0.002514,0.002514,-0,0.00110692209647,1.10692209647e-05,0.0853830260783,0.0838508695275,0.0175438596491,0.173913043478,0.0005,0.005,0,0,0,0.000383998370677,0.8146,0.00388621718384,0.806862852829,0.822095535396,0,0,0,0.000383998370677,0.3228,0.00467546960208,0.313705799408,0.332030289614,0.9947,0.000726079196782,0.9930745949,0.995945477112,0.0053,0.000726079196782,0.00405452288778,0.00692540510017,0.00426818247093,0.7421,0.00437478673766,0.733433751927,0.750580316062,0.03,0.0325,0.0025,0.0833333333333,1.26476831971,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.675,1,1,10000,10000,0,0.0299818,0.03374665,0.00376485,0.00376485,-0,0.00135492179066,1.35492179066e-05,0.127841293414,0.125571179849,0.044776119403,0.239130434783,0.0015,0.0065,0,0,0,0.000383998370677,0.9635,0.00187530664159,0.959642881431,0.96700115208,0,0,0,0.000383998370677,0.6923,0.00461541666591,0.683181542233,0.701270771994,0.9996,0.000199959995999,0.998971871665,0.999844437163,0.0004,0.000199959995999,0.000155562836623,0.00102812833536,0.00527549240453,0.9438,0.00230307533529,0.939113287127,0.94814587592,0.03,0.03375,0.00375,0.125,1.09600421975,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.7,1,1,10000,10000,0,0.0299818,0.0350015,0.0050197,0.0050197,-0,0.0015641632174,1.5641632174e-05,0.170441555149,0.167424904442,0.0714285714286,0.301886792453,0.002,0.0085,0,0,0,0.000383998370677,0.9951,0.000698282893962,0.993528391576,0.996291373237,0,0,0,0.000383998370677,0.8994,0.00300798337761,0.893350229065,0.905143033036,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.006116433271,0.9914,0.000923365583071,0.989392074806,0.993030531595,0.03,0.035,0.005,0.166666666667,1.25945935698,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.725,1,1,10000,10000,0,0.0299818,0.03624895,0.00626715,0.00626715,-0,0.00174473788534,1.74473788534e-05,0.212785016254,0.209031812633,0.0985915492958,0.36066712204,0.003,0.01,0,0,0,0.000383998370677,0.9996,0.000199959995999,0.998971871665,0.999844437163,0,0,0,0.000383998370677,0.9732,0.00161498482965,0.969848375387,0.976188208555,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0068485195205,0.9987,0.000360320690497,0.997776911898,0.999240088127,0.03,0.03625,0.00625,0.208333333333,0.982955671688,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.75,1,1,10000,10000,0,0.0299818,0.0375033,0.0075215,0.0075215,-0,0.00191129617153,1.91129617153e-05,0.255344332605,0.250868860442,0.128571428571,0.422222222222,0.004,0.0115,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9944,0.000746233207516,0.992735569485,0.995684732926,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.00751104705662,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,0.03,0.0375,0.0075,0.25,1.12489107236,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.775,1,1,10000,10000,0,0.0299818,0.03875075,0.00876895,0.00876895,-0,0.00206509500005,2.06509500005e-05,0.297681066568,0.292475768633,0.157142857143,0.48,0.005,0.013,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9991,0.000299864969611,0.998290269887,0.999526422939,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0081147468453,1,0,0.999616001629,1,0.03,0.03875,0.00875,0.291666666667,0.917633329194,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.8,1,1,10000,10000,0,0.02996185,0.03992685,0.009965,0.009965,-0,0.00221192546471,2.21192546471e-05,0.338348033811,0.332589609787,0.185714285714,0.531923472889,0.006,0.0145,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9997,0.000173179098046,0.999118264228,0.999897967801,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.00865224139819,1,0,0.999616001629,1,0.03,0.04,0.01,0.333333333333,-1.58233179908,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.825,1,1,10000,10000,0,0.0299818,0.0411987,0.0112169,0.0112169,-0,0.00236010834521,2.36010834521e-05,0.380568263194,0.374123635005,0.215167269439,0.590909090909,0.007,0.016,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.9999,9.9994999875e-05,0.999433731103,0.999982347326,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.00917989240589,1,0,0.999616001629,1,0.03,0.04125,0.01125,0.375,-1.40247798654,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.85,1,1,10000,10000,0,0.0299818,0.04244615,0.01246435,0.01246435,-0,0.00248774455377,2.48774455377e-05,0.422904997158,0.415730543196,0.246147540984,0.645863970588,0.008,0.0175,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.00967638636144,1,0,0.999616001629,1,0.03,0.0425,0.0125,0.416666666667,-1.43302494406,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.875,1,1,10000,10000,0,0.0299818,0.0437005,0.0137187,0.0137187,-0,0.0026073070619,2.6073070619e-05,0.465464313508,0.457567591005,0.276304446461,0.704545454545,0.009,0.019,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.010150077717,1,0,0.999616001629,1,0.03,0.04375,0.01375,0.458333333333,-1.20047233628,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.9,1,1,10000,10000,0,0.0299818,0.04494795,0.01496615,0.01496615,-0,0.00272570580304,2.72570580304e-05,0.507807774613,0.499174499196,0.307692307692,0.760895445135,0.01,0.0205,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0105989149146,1,0,0.999616001629,1,0.03,0.045,0.015,0.5,-1.24188017512,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.925,1,1,10000,10000,0,0.0299818,0.0462028,0.016221,0.016221,-0,0.00283426574376,2.83426574376e-05,0.550408036348,0.541028223789,0.338983050847,0.82,0.011,0.022,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0110310278695,1,0,0.999616001629,1,0.03,0.04625,0.01625,0.541666666667,-1.02319269334,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.95,1,1,10000,10000,0,0.0299818,0.04745365,0.01747185,0.01747185,-0,0.00294287251293,2.94287251293e-05,0.592866303684,0.582748534111,0.373134328358,0.877551020408,0.012,0.0235,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0114443916581,1,0,0.999616001629,1,0.03,0.0475,0.0175,0.583333333333,-0.956548402159,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,0.975,1,1,10000,10000,0,0.0299818,0.0487113,0.0187295,0.0187295,-0,0.00304199032223,3.04199032223e-05,0.635557029082,0.624695648694,0.40350877193,0.933333333333,0.013,0.025,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0118445856154,1,0,0.999616001629,1,0.03,0.04875,0.01875,0.625,-0.67390089476,,,,,,,,
A,baseline_capture,paired,shared,2000,0.05,0,0.6,1,1,1,10000,10000,0,0.0299818,0.04996765,0.01998585,0.01998585,-0,0.00313405599953,3.13405599953e-05,0.678249329762,0.666599403638,0.438184691011,0.982142857143,0.014,0.0265,0,0,0,0.000383998370677,1,0,0.999616001629,1,0,0,0,0.000383998370677,1,0,0.999616001629,1,1,0,0.999616001629,1,0,0,0,0.000383998370677,0.0122303863317,1,0,0.999616001629,1,0.03,0.05,0.02,0.666666666667,-0.451491613491,,,,,,,,
A,baseline_capture,repeated,shared,2000,0.05,0,0.6,0.6,1,1,10000,10000,0,0.02997025,0.02999725,2.7e-05,2.7e-05,-0,0.00531686448057,5.31686448057e-05,0.0173338360463,0.000900893385941,-0.3,0.420026315789,-0.0105,0.0105,0.3778,0.00484837251044,0.36834599789,0.387347851311,0.3995,0.00489795620642,0.389940539823,0.40913664385,0.2693,0.00443596111345,0.26069548247,0.278081694379,0.2996,0.00458082787278,0.290700089764,0.308653816783,0.4861,0.00499806752655,0.476311184789,0.495899490365,0.0382,0.00191678793819,0.0346170328443,0.0421376280508,0.0211153856357,0.048,0.00213766227454,0.0439810363881,0.052366098139,0.03,0.03,0,0,0.507818096524,,,,,,,,
A,baseline_capture,repeated,shared,2000,0.05,0,0.6,0.625,1,1,10000,10000,0,0.02997025,0.0312655,0.00129525,0.00129525,-0,0.00543606084525,5.43606084525e-05,0.0607070299093,0.0432178577089,-0.27027027027,0.488888888889,-0.0095,0.012,0.2977,0.00457246880799,0.288817192782,0.306738172958,0.4917,0.00499931105254,0.481906598536,0.501499775837,0.2041,0.00403042417123,0.196314838442,0.212112411794,0.3841,0.00486381732798,0.374613325198,0.393675685624,0.5788,0.00493751516453,0.569094199939,0.588445281918,0.0351,0.00184032578638,0.031667825249,0.0388892164361,0.0213311831982,0.0564,0.00230692522636,0.0520465113382,0.0610941720162,0.03,0.03125,0.00125,0.0416666666667,0.832404222251,,,,,,,,
A,baseline_capture,repeated,shared,2000,0.05,0,0.6,0.65,1,1,10000,10000,0,0.02997025,0.03249855,0.0025283,0.0025283,-0,0.00544149888367,5.44149888367e-05,0.102191968739,0.084360323988,-0.232888127854,0.54,-0.008,0.0130125,0.2214,0.00415189161708,0.21337028313,0.229643680763,0.5749,0.00494358159637,0.565183814448,0.584558662596,0.141,0.00348021551057,0.134316674962,0.147959035868,0.4676,0.00498949135684,0.457835088054,0.47738979504,0.6619,0.00473062775961,0.652567542526,0.671108118802,0.0315,0.00174664678742,0.0282524710393,0.035107335434,0.0215374662277,0.0706,0.00256155499648,0.0657425899049,0.0757871878959,0.03,0.0325,0.0025,0.0833333333333,0.520077291294,,,,,,,,
A,baseline_capture,repeated,shared,2000,0.05,0,0.6,0.675,1,1,10000,10000,0,0.02997025,0.0337108,0.00374055,0.00374055,-0,0.00553393830331,5.53393830331e-05,0.143555825891,0.124808768696,-0.2,0.592658730159,-0.007,0.0145,0.1658,0.00371901008334,0.158639476237,0.173217188274,0.6556,0.0047517222141,0.646228642046,0.664851857661,0.1026,0.00303435726308,0.096804554114,0.108700647791,0.5564,0.00496808856604,0.546642913469,0.566113771515,0.7353,0.00441173333283,0.72656399493,0.743855295437,0.0297,0.00169758387127,0.0265491315665,0.033212057301,0.0217386840458,0.1025,0.00303304714767,0.0967071579686,0.108598120736,0.03,0.03375,0.00375,0.125,-0.170764462523,,,,,,,,
A,baseline_capture,repeated,shared,2000,0.05,0,0.6,0.7,1,1,10000,10000,0,0.02997025,0.03499065,0.0050204,0.0050204,-0,0.00556518472003,5.56518472003e-05,0.186819965436,0.16751278351,-0.166666666667,0.652173913043,-0.006,0.016,0.1128,0.00316348162631,0.106747781867,0.119149586472,0.7373,0.00440100795273,0.728584235024,0.745833519349,0.0648,0.00246172622361,0.0601402539954,0.0697939781865,0.6428,0.00479174456748,0.633355161507,0.652135168558,0.8044,0.00396661871119,0.796509295072,0.81205692672,0.0236,0.00151799341237,0.0208026758122,0.0267631978353,0.0219481269573,0.1409,0.00347918366862,0.134218734157,0.147857053473,0.03,0.035,0.005,0.166666666667,0.366564651961,,,,,,,,
A,baseline_capture,repeated,shared,2000,0.05,0,0.6,0.725,1,1,10000,10000,0,0.02997025,0.0362693,0.00629905,0.00629905,-0,0.00556816348017,5.56816348017e-05,0.229876409041,0.210176758619,-0.12905320486,0.687534722222,-0.0045,0.017,0.0753,0.00263874799858,0.0702896550308,0.0806365131852,0.8017,0.00398719337379,0.793770033988,0.809398261395,0.0406,0.00197361698412,0.0369049121928,0.0446479055102,0.7144,0.00451699723268,0.705465835943,0.723169505555,0.8636,0.00343212820273,0.856733373087,0.870187383297,0.0197,0.00138967298312,0.0171550099307,0.0226138589042,0.0221546698979,0.1994,0.00399549296082,0.19168506046,0.20734579936,0.03,0.03625,0.00625,0.208333333333,0.880900860304,,,,,,,,
